Key_Dataset,Key_Run,Key_Fold,Key_Scheme,Key_Scheme_options,Key_Scheme_version_ID,Date_time,Number_of_training_instances,Number_of_testing_instances,Number_correct,Number_incorrect,Number_unclassified,Percent_correct,Percent_incorrect,Percent_unclassified,Kappa_statistic,Mean_absolute_error,Root_mean_squared_error,Relative_absolute_error,Root_relative_squared_error,SF_prior_entropy,SF_scheme_entropy,SF_entropy_gain,SF_mean_prior_entropy,SF_mean_scheme_entropy,SF_mean_entropy_gain,KB_information,KB_mean_information,KB_relative_information,True_positive_rate,Num_true_positives,False_positive_rate,Num_false_positives,True_negative_rate,Num_true_negatives,False_negative_rate,Num_false_negatives,IR_precision,IR_recall,F_measure,Matthews_correlation,Area_under_ROC,Area_under_PRC,Weighted_avg_true_positive_rate,Weighted_avg_false_positive_rate,Weighted_avg_true_negative_rate,Weighted_avg_false_negative_rate,Weighted_avg_IR_precision,Weighted_avg_IR_recall,Weighted_avg_F_measure,Weighted_avg_matthews_correlation,Weighted_avg_area_under_ROC,Weighted_avg_area_under_PRC,Unweighted_macro_avg_F_measure,Unweighted_micro_avg_F_measure,Elapsed_Time_training,Elapsed_Time_testing,UserCPU_Time_training,UserCPU_Time_testing,UserCPU_Time_millis_training,UserCPU_Time_millis_testing,Serialized_Model_Size,Serialized_Train_Set_Size,Serialized_Test_Set_Size,Coverage_of_Test_Cases_By_Regions,Size_of_Predicted_Regions,Summary,measureTreeSize
AAPL,2,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902072338E7,1101.0,157.0,154.0,3.0,0.0,98.08917197452229,1.910828025477707,0.0,0.961772583394205,0.02075034932226635,0.11422263957340183,4.158643098922767,22.867237011829683,156.7751009619948,8.51728888064577,148.25781208134904,0.9985675220509224,0.05425024764742529,0.9443172744034971,150.3983885209021,0.9579515192414146,95.93257321987721,1.0,75.0,0.036585365853658534,3.0,0.9634146341463414,79.0,0.0,0.0,0.9615384615384616,1.0,0.9803921568627451,0.9624760906852248,0.9996747967479674,0.9996536796536797,0.9808917197452229,0.017477085598881465,0.9825229144011185,0.01910828025477707,0.9816266536011758,0.9808917197452229,0.9809010283703622,0.9624760906852249,0.9996747967479674,0.999680144326775,0.9808793082450371,0.9808917197452229,1.091,0.0,1.0760809999999998,2.44E-4,1076.081,0.244,14851.0,139222.0,21222.0,100.0,52.22929936305732,?,?
AAPL,2,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902072338E7,1101.0,157.0,156.0,1.0,0.0,99.36305732484077,0.6369426751592356,0.0,0.9872285040266818,0.026818742111991974,0.09077617392154656,5.374828879923819,18.173282388183,156.7751009619948,7.380505657499688,149.3945953044951,0.9985675220509224,0.04700959017515725,0.9515579318757651,149.39459530449523,0.9515579318757658,95.2922973021789,0.9866666666666667,74.0,0.0,0.0,1.0,82.0,0.013333333333333334,1.0,1.0,0.9866666666666667,0.9932885906040269,0.9873090278458228,1.0,1.0,0.9936305732484076,0.006963906581740978,0.993036093418259,0.006369426751592357,0.9937073133297522,0.9936305732484076,0.9936285006263205,0.9873090278458228,1.0,1.0,0.9936139922717104,0.9936305732484076,1.083,0.001,1.058192,2.52E-4,1058.192,0.252,14851.0,139222.0,21222.0,100.0,55.732484076433124,?,?
AAPL,2,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902072338E7,1101.0,157.0,156.0,1.0,0.0,99.36305732484077,0.6369426751592356,0.0,0.9872430324205737,0.018316399151056796,0.08648984239658777,3.67084745146535,17.31516389907627,156.7751009619948,5.473782606072528,151.3013183559223,0.9985675220509224,0.03486485736351929,0.9637026646874032,151.40595859378215,0.9643691630177207,96.57525822961247,1.0,75.0,0.012195121951219513,1.0,0.9878048780487805,81.0,0.0,0.0,0.9868421052631579,1.0,0.9933774834437086,0.9873233743018928,0.9998373983739838,0.9998245614035087,0.9936305732484076,0.005825695199627156,0.9941743048003727,0.006369426751592357,0.993714381495139,0.9936305732484076,0.993632125946596,0.9873233743018927,0.9998373983739837,0.9998394516719241,0.9936212570592776,0.9936305732484076,1.029,0.0,1.0152569999999999,2.45E-4,1015.257,0.245,14851.0,139222.0,21222.0,100.0,52.22929936305732,?,?
AAPL,2,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902072338E7,1101.0,157.0,155.0,2.0,0.0,98.72611464968153,1.2738853503184713,0.0,0.974500568458665,0.024781198056595594,0.10509001273739907,4.966478235164659,21.038895947576236,156.7751009619948,7.9065184896348155,148.86858247236,0.9985675220509224,0.05035999037983959,0.9482075316710828,149.5189686522006,0.9523501188038256,95.37162963680488,1.0,75.0,0.024390243902439025,2.0,0.975609756097561,80.0,0.0,0.0,0.974025974025974,1.0,0.9868421052631579,0.9748175434162896,0.9988617886178862,0.9987645985033152,0.9872611464968153,0.011651390399254311,0.9883486096007458,0.012738853503184714,0.9875920258085863,0.9872611464968153,0.9872663198453787,0.9748175434162895,0.9988617886178861,0.998886108115461,0.9872482131254061,0.9872611464968153,0.988,0.0,0.9853010000000001,2.57E-4,985.301,0.257,14851.0,139222.0,21222.0,100.0,53.82165605095541,?,?
AAPL,2,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902072338E7,1101.0,157.0,155.0,2.0,0.0,98.72611464968153,1.2738853503184713,0.0,0.9744424548266319,0.022499536465645398,0.09478095487558628,4.509203223456768,18.975034786818803,156.7751009619948,6.786089094951537,149.98901186704327,0.9985675220509224,0.04322349742007348,0.9553440246308489,150.28758067472629,0.9572457367816961,95.86189372709049,0.9733333333333334,73.0,0.0,0.0,1.0,82.0,0.02666666666666667,2.0,1.0,0.9733333333333334,0.9864864864864865,0.9747608579332319,0.9998373983739838,0.9998245614035087,0.9872611464968153,0.013927813163481956,0.9860721868365181,0.012738853503184714,0.9875644525326053,0.9872611464968153,0.9872518132436786,0.9747608579332319,0.9998373983739837,0.9998394516719241,0.9872191468577011,0.9872611464968153,0.986,0.0,0.984934,2.43E-4,984.934,0.243,14851.0,139222.0,21222.0,100.0,53.503184713375795,?,?
AAPL,2,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902072338E7,1101.0,157.0,156.0,1.0,0.0,99.36305732484077,0.6369426751592356,0.0,0.9872285040266818,0.018752473111679265,0.09375423451389685,3.7582424123307354,18.76948658776378,156.7751009619948,6.614721037045326,150.1603799249495,0.9985675220509224,0.042131981127677236,0.9564355409232452,151.3457418597269,0.9639856169409357,96.53684860098792,0.9866666666666667,74.0,0.0,0.0,1.0,82.0,0.013333333333333334,1.0,1.0,0.9866666666666667,0.9932885906040269,0.9873090278458228,0.9995121951219512,0.9994871794871795,0.9936305732484076,0.006963906581740978,0.993036093418259,0.006369426751592357,0.9937073133297522,0.9936305732484076,0.9936285006263205,0.9873090278458228,0.9995121951219513,0.9995219711325083,0.9936139922717104,0.9936305732484076,1.061,0.0,1.041479,2.46E-4,1041.479,0.246,14851.0,139222.0,21222.0,100.0,52.86624203821656,?,?
AAPL,3,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902072338E7,1100.0,158.0,155.0,3.0,0.0,98.10126582278481,1.8987341772151898,0.0,0.962000962000962,0.025838624954205913,0.1173630433058713,5.1796242401696055,23.50242883604092,157.7108450376077,9.71768886746046,147.99315617014724,0.9981699053013146,0.06150435992063582,0.9366655453806788,149.99570001781925,0.9493398735305015,95.1080440803239,1.0,75.0,0.03614457831325301,3.0,0.963855421686747,80.0,0.0,0.0,0.9615384615384616,1.0,0.9803921568627451,0.9626962445725961,0.9996787148594377,0.9996536796536797,0.9810126582278481,0.017157236541101115,0.982842763458899,0.0189873417721519,0.9817429406037,0.9810126582278481,0.9810240784983715,0.962696244572596,0.9996787148594378,0.9996840064515831,0.9809936244436425,0.9810126582278481,1.087,0.0,1.052625,2.5E-4,1052.625,0.25,14851.0,139097.0,21347.0,100.0,54.11392405063291,?,?
AAPL,3,2,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902072338E7,1100.0,158.0,154.0,4.0,0.0,97.46835443037975,2.5316455696202533,0.0,0.9493021017166693,0.02568657622679867,0.11537105645170559,5.149144472938906,23.103525331465416,157.7108450376077,9.041084996309172,148.66976004129853,0.9981699053013146,0.057222056938665646,0.9409478483626489,149.89449838144128,0.9486993568445651,95.04387497619297,0.9866666666666667,74.0,0.03614457831325301,3.0,0.963855421686747,80.0,0.013333333333333334,1.0,0.961038961038961,0.9866666666666667,0.9736842105263157,0.9496072449380283,0.9990361445783132,0.9989561221140169,0.9746835443037974,0.02416145595038381,0.9758385440496162,0.02531645569620253,0.9750204475942873,0.9746835443037974,0.9746957313010837,0.9496072449380283,0.9990361445783131,0.9990558277965841,0.9746469833119383,0.9746835443037974,1.041,0.0,1.0282650000000002,2.37E-4,1028.265,0.237,14851.0,139097.0,21347.0,100.0,53.79746835443038,?,?
AAPL,3,3,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902072338E7,1101.0,157.0,154.0,3.0,0.0,98.08917197452229,1.910828025477707,0.0,0.961772583394205,0.016828887932794113,0.09333032544046595,3.3727306262338477,18.684620493880725,156.77510096199484,5.681796838994411,151.09330412300042,0.9985675220509226,0.03618978878340389,0.9623777332675186,151.58407767396568,0.9655036794520107,96.68887262315488,1.0,75.0,0.036585365853658534,3.0,0.9634146341463414,79.0,0.0,0.0,0.9615384615384616,1.0,0.9803921568627451,0.9624760906852248,1.0,1.0,0.9808917197452229,0.017477085598881465,0.9825229144011185,0.01910828025477707,0.9816266536011758,0.9808917197452229,0.9809010283703622,0.9624760906852249,1.0,1.0,0.9808793082450371,0.9808917197452229,1.04,0.0,1.019964,2.37E-4,1019.964,0.237,14851.0,139222.0,21222.0,100.0,52.547770700636946,?,?
AAPL,3,4,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902072338E7,1101.0,157.0,153.0,4.0,0.0,97.45222929936305,2.5477707006369426,0.0,0.9489430894308943,0.02144950548138255,0.10519313451732011,4.298763194783393,21.059540805647686,156.77510096199484,7.292873209965739,149.4822277520291,0.9985675220509226,0.046451421719527,0.9521161003313956,150.1798998977444,0.9565598719601555,95.79320885537223,0.9733333333333334,73.0,0.024390243902439025,2.0,0.975609756097561,80.0,0.02666666666666667,2.0,0.9733333333333334,0.9733333333333334,0.9733333333333334,0.9489430894308943,0.999349593495935,0.9993028024606972,0.9745222929936306,0.02557920356273627,0.9744207964372639,0.025477707006369428,0.9745222929936306,0.9745222929936306,0.9745222929936306,0.9489430894308944,0.999349593495935,0.9993618106700676,0.9744715447154472,0.9745222929936306,1.009,0.0,0.9973609999999999,2.3300000000000003E-4,997.361,0.233,14851.0,139222.0,21222.0,100.0,53.503184713375795,?,?
AAPL,3,5,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902072338E7,1101.0,157.0,155.0,2.0,0.0,98.72611464968153,1.2738853503184713,0.0,0.9744715447154472,0.02200225846713555,0.09111472719058394,4.409542167894173,18.24106035123064,156.77510096199484,6.488467580268803,150.28663338172603,0.9985675220509226,0.04132781898260384,0.9572397030683187,150.50250657798398,0.9586146915795158,95.99898558794011,0.9866666666666667,74.0,0.012195121951219513,1.0,0.9878048780487805,81.0,0.013333333333333334,1.0,0.9866666666666667,0.9866666666666667,0.9866666666666668,0.9744715447154472,0.9996747967479674,0.9996536796536797,0.9872611464968153,0.012789601781368135,0.9872103982186319,0.012738853503184714,0.9872611464968153,0.9872611464968153,0.9872611464968153,0.9744715447154472,0.9996747967479674,0.999680144326775,0.9872357723577236,0.9872611464968153,1.059,0.0,1.030687,2.41E-4,1030.687,0.241,14851.0,139222.0,21222.0,100.0,53.18471337579618,?,?
AAPL,3,6,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902072338E7,1101.0,157.0,155.0,2.0,0.0,98.72611464968153,1.2738853503184713,0.0,0.9744715447154472,0.018454837532299515,0.0892932820022285,3.6985923250498565,17.876409184161307,156.77510096199484,5.612888050914807,151.16221291108002,0.9985675220509226,0.03575087930518986,0.9628166427457326,151.2994182864933,0.9636905623343522,96.50730081377594,0.9866666666666667,74.0,0.012195121951219513,1.0,0.9878048780487805,81.0,0.013333333333333334,1.0,0.9866666666666667,0.9866666666666667,0.9866666666666668,0.9744715447154472,0.9996747967479674,0.999646783625731,0.9872611464968153,0.012789601781368135,0.9872103982186319,0.012738853503184714,0.9872611464968153,0.9872611464968153,0.9872611464968153,0.9744715447154472,0.9996747967479674,0.9996796130453521,0.9872357723577236,0.9872611464968153,1.026,0.0,1.0178669999999999,2.3799999999999998E-4,1017.867,0.238,14851.0,139222.0,21222.0,100.0,52.547770700636946,?,?
AAPL,3,7,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902072338E7,1101.0,157.0,156.0,1.0,0.0,99.36305732484077,0.6369426751592356,0.0,0.9872430324205737,0.013805146460211632,0.06734957657446831,2.7667330397552297,13.48330537559537,156.77510096199484,3.9334155272566576,152.84168543473817,0.9985675220509226,0.02505360208443731,0.9735139199664852,152.92384564673466,0.9740372334186921,97.54345218620283,1.0,75.0,0.012195121951219513,1.0,0.9878048780487805,81.0,0.0,0.0,0.9868421052631579,1.0,0.9933774834437086,0.9873233743018928,1.0,1.0,0.9936305732484076,0.005825695199627156,0.9941743048003727,0.006369426751592357,0.993714381495139,0.9936305732484076,0.993632125946596,0.9873233743018927,1.0,1.0,0.9936212570592776,0.9936305732484076,1.022,0.001,1.013269,2.35E-4,1013.269,0.235,14851.0,139222.0,21222.0,100.0,52.86624203821656,?,?
AAPL,3,8,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902072338E7,1101.0,157.0,155.0,2.0,0.0,98.72611464968153,1.2738853503184713,0.0,0.974500568458665,0.01932922641766238,0.10381145022070443,3.873831365483122,20.782929247691786,156.77510096199484,8.540434215530004,148.23466674646482,0.9985675220509226,0.05439767016261149,0.944169851888311,151.2080789871699,0.9631087833577701,96.4490394580103,1.0,75.0,0.024390243902439025,2.0,0.975609756097561,80.0,0.0,0.0,0.974025974025974,1.0,0.9868421052631579,0.9748175434162896,0.9996747967479674,0.999646783625731,0.9872611464968153,0.011651390399254311,0.9883486096007458,0.012738853503184714,0.9875920258085863,0.9872611464968153,0.9872663198453787,0.9748175434162895,0.9996747967479674,0.9996796130453521,0.9872482131254061,0.9872611464968153,0.989,0.0,0.981232,2.3300000000000003E-4,981.232,0.233,14851.0,139222.0,21222.0,100.0,53.18471337579618,?,?
MSFT,1,1,weka.classifiers.functions.MultilayerPerceptron,'-L 0.3 -M 0.2 -N 500 -V 0 -S 0 -E 20 -H a',-5990607817048210779,2.01902072339E7,1100.0,158.0,155.0,3.0,0.0,98.10126582278481,1.8987341772151898,0.0,0.961903230991802,0.023054527889805613,0.09758469614383315,4.62322596694699,19.541966010589544,157.7081401402618,7.19415617752136,150.51398396274044,0.9981527856978595,0.04553263403494531,0.9526201516629141,150.97641219366966,0.9555469126181624,95.73152790933612,0.9879518072289156,82.0,0.02666666666666667,2.0,0.9733333333333334,73.0,0.012048192771084338,1.0,0.9761904761904762,0.9879518072289156,0.9820359281437125,0.9619807999034924,0.9995180722891567,0.9995713541622194,0.9810126582278481,0.019727517665599107,0.980272482334401,0.0189873417721519,0.9810778228499747,0.9810126582278481,0.9810057906445201,0.9619807999034925,0.9995180722891568,0.9995260445326383,0.9809508499778965,0.9810126582278481,0.989,0.001,0.9874809999999999,2.45E-4,987.481,0.245,14851.0,139097.0,21347.0,100.0,54.11392405063291,?,?
